TLR5	3.4446212551907447
KREMEN1	3.0098118474507434
GZMH	-2.9803985189810938
KCNH7	2.805989099359909
TGFBR3	-2.592198011614979
FCRL6	-2.5041985190808953
SLC22A4	2.49049014383149
AIM2	2.4323719209110246
FGFBP2	-2.336777849967339
PRSS23	-2.330211041612105
FLT3	2.26925063474887
APOE	-2.179906489274673
FCGR1A	2.109948902735219
NKG7	-1.9411827371338077
HLA-DQA1	-1.9256906565868945
PPP2R2B	-1.914491402772736
CASP5	1.8124968112060147
MAPK14	1.7317824397685726
SLC26A8	1.6795073746678888
CD274	1.6633236789727768
GBP4	-1.6609354549197164
HLA-DRB1	-1.547623916302042
MDM2	1.5204093811878892
RHOC	-1.4773562910632645
DPEP2	1.4712566922726698
UPP1	1.4128010176872987
MYD88	1.3912063707900515
SLC16A10	-1.361024156868658
IL6	-1.3199483673765648
SNX3	1.2912902318237371
NELL2	-1.2722794534465542
CDKN2B	1.259868340076669
IFI16	1.2538175579101658
SLC7A5	-1.2063153299720444
ITM2C	-1.182386739606331
JAK3	1.1623187921556646
BIRC3	-1.1464002933074031
METTL9	1.1432858286681302
FCGBP	-1.1338361688353524
FURIN	1.0963018991295517
RRM2B	1.0904638519861187
UBE2J1	1.074627348607395
ARAP2	-1.0729180422086717
DAPK2	1.0484831890731954
PHGDH	-1.0143491830253515
SCML1	-0.9752293090907846
POLR2B	0.9687373091713916
CELSR2	-0.959125660733636
RPL22	-0.9470639740187856
IL1B	0.9401407343670058
ABLIM1	-0.92738157152694
PRKCZ	0.9035114790708256
LBH	-0.8937311962716841
MFGE8	0.8772622064715065
LDHB	-0.8753598986806104
APAF1	0.8680600487994248
AKT3	-0.8520833358512396
UBE2O	-0.8236489058042906
GBP5	-0.816319841749813
SIRPG	-0.7868088719604556
LDLR	-0.763518469595402
CDKN2A	-0.762385987270882
PDE9A	-0.754257736125088
UBOX5	0.7518592957804895
FLNB	-0.7107235128191363
FAM102A	-0.7071049558678677
CD2AP	-0.7062239230153837
SAMD9L	0.7008780895820532
TMTC2	-0.7000544057636082
GABARAP	0.6891051340826859
PKN2	0.6585774000777178
PSME3	0.6536336053296843
BACH2	-0.6510385307947377
CCR7	0.6503804406486235
EPHX2	-0.644687152257557
IGF1R	0.6437595017164934
ATF7IP2	-0.6169769545301582
DDX58	0.613954390821144
IGF2R	0.6088378463016415
CTSB	0.6011107060823715
