TLR5	-3.9603206257494943
KREMEN1	-3.5800780619212524
KCNH7	-3.2861494049865785
GZMH	3.0650441281630005
AIM2	-2.8565052065876975
SLC22A4	-2.7159386618669323
TGFBR3	2.6912450800332977
FCRL6	2.6417983563253298
CASP5	-2.443953361187215
HLA-DQA1	2.422608568393141
FGFBP2	2.3645903425660215
FCGR1A	-2.2516976561891084
PRSS23	2.168197355350422
NKG7	2.1232726404183637
APOE	2.0495826013125535
FLT3	-2.015351186103671
GBP4	2.000317378703393
PPP2R2B	1.9962988989377743
MAPK14	-1.9947725213155945
CD274	-1.9699986040697652
SLC26A8	-1.7684896769743794
HLA-DRB1	1.7444615224040305
MDM2	-1.682016531629829
UPP1	-1.604817084458526
NELL2	1.5960837790620959
CDKN2B	-1.5452985135685786
MYD88	-1.539436660718847
JAK3	-1.503386510011758
MFGE8	-1.4796241382031106
IFI16	-1.4637077006167818
SLC7A5	1.4449626575279098
DPEP2	-1.4367112272524238
UBE2J1	-1.396326397151963
IL1B	-1.394509582923824
METTL9	-1.3786423747957635
RRM2B	-1.3423623044998916
SNX3	-1.3380096273380548
GBP5	1.3214267417411651
RHOC	1.3010477870389217
BIRC3	1.2363411110801685
SLC16A10	1.23304735920481
ARAP2	1.232044845817752
FURIN	-1.183833119421358
SIRPG	1.1715384504570858
UBE2O	1.1397022060990132
LBH	1.1119866717115237
ITM2C	1.107670696514635
FCGBP	1.0716090649103958
PHGDH	1.0696939264258374
DAPK2	-0.9794702575726575
PRKCZ	-0.9777143439309661
APAF1	-0.9762414813273352
SCML1	0.9729673265225198
CDKN2A	0.9634699632886292
RPL22	0.9404063094436559
POLR2B	-0.9294896536657511
BACH2	0.9153817801491986
IL6	0.8860900265211793
ALAS2	0.8845392760622577
ABLIM1	0.8645563545071102
AKT3	0.8604200249025338
IGF1R	-0.8586656389480343
NDEL1	-0.8254221628402405
LDHB	0.8208747167354833
FAM102A	0.8177995915638085
ENTPD5	0.804955654798829
DNAJC6	0.8041291086489695
UBOX5	-0.7838300412167118
CD2AP	0.7793597679171755
CELSR2	0.7738268985056607
CTSB	-0.7670876955754711
ATF7IP2	0.7589806827976382
KLC3	0.7377874311915216
PSME3	-0.7269278637784264
GBP1	0.7186325289484579
LDLR	0.6721863100151264
DDX58	-0.6687273610507702
GABARAP	-0.6592303788927971
IGF2R	-0.6504889715033659
LEF1	0.6490324301860664
